SN,Time,EO2 - Flow - F202,EO3 - Power,EO3 - Flow - F210,G1 - Vifte,EO5 - AO0 - Power,EO5 - AO1 - Flow - F-EO5,EO5 - AO2 - T1 - T-EO5in,EO5 - AO3 - T2 - T-EO5ut,EO7 - AO0 - Power1,EO7 - AO1 - Flow - F205,EO7 - AO2 - Power2,EO7 - AO3 - T2 - T-EO7ut,Strømmåling JP2,Strømmåling JP3,Strømmåling JP4,T1,T7,T13,T29,T32,T37,T40,T42,T52,T74,T80,T113,T132,T137,T138,T147,T153,T162,T301,T302,TC4 - Ledig 12,TC5 - Ledig 11,TC6 - Ledig 10,TC7 - Ledig 9,TC8 - Ledig 8,TC9 - Ledig 7,TC10 - Ledig 6,TC11 - Ledig 5,TC12 - Ledig 4,TC13 - Ledig 3,TC14 - Ledig 2,TC15 - Ledig 1,Vifte SP,JP1 SP,Y221 SP,Y223,Y224 SP,Y301 SP,Y302 SP,Y303 SP,Y304 SP,AO9 - Ledig 7,AO10 - Ledig 6,AO11 - Ledig 5,AO12 - Ledig 4,AO13 - Ledig 3,AO14 - Ledig 2,AO15 - Ledig 1,Heater ON,JP1 - Power start,JP2 start,JP3 start,JP4 start,JP5 start,JP301 start,Vifte start,JP1 start,DO9 - K10 - Ledig 23,DO10 - Ledig 22,DO11 - Ledig 21,DO12 - Ledig 20,DO13 - Ledig 19,DO14 - Ledig 18,DO15 - Ledig 17,DO16 - Ledig 16,DO17 - Ledig 15,DO18 - Ledig 14,DO19 - Ledig 13,DO20 - Ledig 12,DO21 - Ledig 11,DO22 - Ledig 10,DO23 - Ledig 9,DO24 - Ledig 8,DO25 - Ledig 7,DO26 - Ledig 6,DO27 - Ledig 5,DO28 - Ledig 4,DO29 - Ledig 3,DO30 - Ledig 2,DO31 - Ledig 1,EO8,EO8 - AO1 - Flow - F206,EO8 - AO2 - Power2,EO8 - AO3 - T2 - T-EO8ut,EO1 - AO0 - Power,EO1 - AO1 - Flow - F-EO1,EO1 - AO2 - T1 - T-EO1in,EO1 - AO3 - T2 - T-EO1ut,EO4 - AO0 - Power,EO4 - AO1 - Flow - F-EO4,EO4 - AO2 - T1 - T-EO4in,EO4 - AO3 - T2 - T-EO4ut,AI12 - Ledig 4,AI13 - Ledig 3,AI14 - Ledig 2,AI15 - Ledig 1,,,error
213,11:57:21,0.023755431,0.013543665,86.60579324,68.52867752,5.300969481,498.7469539,45.92038393,36.73736751,-0.046554953,-0.606063008,-0.117180347,30.29569387,0.348144025,0.17698139,0.215312392,45.66023452,36.44581605,42.10434386,34.0360232,29.19742816,21.77123286,34.01201349,33.43205639,29.78744576,30.22750688,27.29902939,39.15310976,37.10741614,36.23878627,39.37069055,32.65275629,37.45908648,39.57722623,36.05259692,47.72366208,-56865.64089,-56865.64089,-56865.64089,-56865.64089,-56865.64089,-56865.64089,-56865.64089,-56865.64089,-56865.64089,-56865.64089,-56865.64089,-56865.64089,69.99719245,49.99926181,99.99855973,59.9985253,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.457579553,315.4864758,4.398314953,29.95491922,5.195717812,466.44786,46.3180232,36.52592003,4.587771893,318.7736794,42.40573347,29.64935303,3.41E-08,-1.05E-07,1.84E-08,-1.10E-07,,,2.70097061
214,11:57:22,0.037229061,0.009126216,86.60254776,68.69227886,5.299081206,498.7826049,45.91851532,36.73683643,-0.046415627,-0.586098433,-0.116039515,30.29421866,0.348271877,0.176997781,0.225417286,45.70608939,36.45992372,42.16751881,34.03763493,29.18795093,21.78554711,33.74719632,33.47388279,29.84045148,30.24677055,27.32705655,39.15692554,37.08560369,36.27657689,39.37605846,32.65954803,37.45865927,39.58190406,36.05328581,47.64703816,-56867.12524,-56867.12524,-56867.12524,-56867.12524,-56867.12524,-56867.12524,-56867.12524,-56867.12524,-56867.12524,-56867.12524,-56867.12524,-56867.12524,69.99719245,49.99926181,99.99855973,59.9985253,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.457686096,315.4931635,4.395600557,29.95470285,5.195658803,466.4358124,46.31798387,36.52597904,4.588145614,318.7724501,42.40534008,29.64860559,-9.18E-08,-3.67E-08,-4.72E-08,-6.56E-08,,,2.67294345
215,11:57:23,0.034475327,0.011830777,87.11552918,68.45522821,5.300635099,498.810634,45.91936111,36.73774123,-0.047104061,-0.59081912,-0.115331411,30.29294014,0.34864822,0.177164644,0.218677849,45.69128852,36.47856246,42.14047316,34.02652302,29.2460751,21.7851969,33.64581161,33.49353382,29.87156613,30.26044702,27.3383137,39.15458908,37.06474825,36.29924293,39.3699495,32.65785558,37.4527015,39.56998087,36.04150089,47.45336534,-56866.25007,-56866.25007,-56866.25007,-56866.25007,-56866.25007,-56866.25007,-56866.25007,-56866.25007,-56866.25007,-56866.25007,-56866.25007,-56866.25007,69.99719245,49.99926181,99.99855973,59.9985253,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.458538443,315.4859841,4.395462871,29.95708287,5.196052194,466.4419591,46.31845593,36.52633309,4.587712884,318.7675327,42.40516305,29.64895964,-3.41E-08,-8.92E-08,-6.82E-08,-1.05E-07,,,2.6616863
216,11:57:24,0.023066998,0.013551861,87.11690605,68.51515472,5.099553466,494.7574809,45.99813759,36.99682832,-0.046153367,-0.601834059,-0.116059184,30.29547751,0.34830302,0.177137762,0.215422869,45.683786,36.52003882,42.20333269,34.01839433,29.28001429,21.79112993,34.16534929,33.52223538,29.902972,30.26944127,27.34372264,39.1598686,37.06112981,36.33805436,39.37300702,32.65577963,37.45955229,39.58567769,36.04032643,48.01638824,-56867.37233,-56867.37233,-56867.37233,-56867.37233,-56867.37233,-56867.37233,-56867.37233,-56867.37233,-56867.37233,-56867.37233,-56867.37233,-56867.37233,69.99719245,49.99926181,99.99855973,59.9985253,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.458644986,315.4846072,4.399062395,29.9566108,5.19620955,466.4434344,46.31814122,36.52619541,4.588401318,318.7660575,42.40530074,29.64986444,-4.98E-08,-4.20E-08,-3.67E-08,-2.36E-08,,,2.65627736
217,11:57:25,0.033295155,0.013101101,87.10362911,68.61564964,5.0997895,494.7830513,45.9991014,36.99613988,-0.047038496,-0.606358051,-0.112951398,30.29785752,0.348549545,0.177101046,0.226316512,45.58973777,36.51133311,42.17684671,34.00201463,29.30312759,21.77847059,34.09423432,33.5489657,29.94257438,30.27306057,27.33849112,39.14210416,37.03147006,36.35681537,39.36013372,32.65015534,37.4485984,39.56700465,36.03626868,47.60944443,-56867.26586,-56867.26586,-56867.26586,-56867.26586,-56867.26586,-56867.26586,-56867.26586,-56867.26586,-56867.26586,-56867.26586,-56867.26586,-56867.26586,69.99719245,49.99926181,99.99855973,59.9985253,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.457432032,315.4822469,4.398373961,29.95678782,5.195835829,466.4367959,46.31857395,36.52647078,4.587516189,318.7687621,42.40451396,29.64866459,-7.87E-08,-6.56E-08,-1.10E-07,-5.25E-08,,,2.66150888
218,11:57:26,0.033295155,0.013101101,87.10362911,68.61564964,5.0997895,494.7830513,45.9991014,36.99613988,-0.047038496,-0.606358051,-0.112951398,30.29785752,0.348549545,0.177101046,0.226316512,45.58683684,36.54387591,42.19489543,33.99837236,29.35178818,21.78025896,34.11033595,33.55385515,29.96401848,30.28815866,27.36300928,39.14338529,37.03498685,36.38534873,39.3611923,32.63727689,37.4387903,39.57143903,36.02352729,47.55156576,-56866.96907,-56866.96907,-56866.96907,-56866.96907,-56866.96907,-56866.96907,-56866.96907,-56866.96907,-56866.96907,-56866.96907,-56866.96907,-56866.96907,69.99719245,49.99926181,99.99855973,59.9985253,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.457432032,315.4822469,4.398373961,29.95678782,5.195835829,466.4367959,46.31857395,36.52647078,4.587516189,318.7687621,42.40451396,29.64866459,-7.87E-08,-6.56E-08,-1.10E-07,-5.25E-08,,,2.63699072
219,11:57:27,0.029852986,0.013297796,87.11405396,68.75813901,5.0997895,494.7823137,45.99831462,36.99631691,-0.046866387,-0.600555539,-0.115724802,30.40649235,0.348962277,0.177089572,0.218303144,45.55507282,36.56488905,42.23443209,34.00378698,29.35816112,21.79041719,34.26962771,33.59745576,29.99006841,30.29926769,27.36781619,39.14363607,37.06690651,36.4175337,39.37231972,32.63888117,37.43297472,39.56520458,36.00830875,47.3962313,-56866.07609,-56866.07609,-56866.07609,-56866.07609,-56866.07609,-56866.07609,-56866.07609,-56866.07609,-56866.07609,-56866.07609,-56866.07609,-56866.07609,69.99719245,49.99926181,99.99855973,59.9985253,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.458440095,315.4888362,4.398905039,29.95651245,5.195658803,466.442205,46.31873131,36.52649045,4.587653875,318.7692538,42.40530074,29.64905798,-8.13E-08,-3.67E-08,-6.82E-08,-1.15E-07,,,2.63218381
220,11:57:28,0.029459596,0.011552125,87.12192178,68.58984977,5.09939611,494.7682992,45.9981966,36.99861825,-0.045907497,-0.59504807,-0.115764141,30.40505648,0.348876387,0.177125961,0.214258432,45.49928698,36.58912958,42.27605384,33.98394778,29.39454293,21.77121698,34.31102563,33.63060157,30.02685506,30.31703814,27.39479484,39.14398949,37.05031271,36.44245134,39.36823353,32.63968935,37.41939971,39.55967577,36.00139919,46.96370242,-56866.72162,-56866.72162,-56866.72162,-56866.72162,-56866.72162,-56866.72162,-56866.72162,-56866.72162,-56866.72162,-56866.72162,-56866.72162,-56866.72162,69.99719245,49.99926181,99.99855973,59.9985253,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.459235072,315.4906064,4.396682382,29.95702386,5.196032524,466.4345831,46.31839693,36.52566433,4.687103033,325.8060291,42.57544219,30.00958085,-9.18E-08,-3.67E-08,-8.13E-08,-7.34E-08,,,2.60520516
221,11:57:29,0.020509958,0.011461973,87.11936474,68.63110662,5.099848509,494.7820678,45.99943578,36.99480236,-0.047497451,-0.59376955,-0.115941167,30.40779054,0.349021614,0.177107602,0.227200657,45.52884062,36.5930972,42.26408672,33.98097984,29.47332141,21.78060314,34.32913963,33.66109155,30.03947349,30.3334927,27.39883825,39.1439394,37.00231228,36.46562235,39.35686266,32.63941356,37.42902728,39.57458715,36.0130658,46.84828096,-56868.55734,-56868.55734,-56868.55734,-56868.55734,-56868.55734,-56868.55734,-56868.55734,-56868.55734,-56868.55734,-56868.55734,-56868.55734,-56868.55734,69.99719245,49.99926181,99.99855973,59.9985253,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.357387871,314.4790024,4.296249747,30.34781814,5.196366906,466.4348289,46.31792486,36.52599871,4.685922861,325.7841468,42.57559955,30.00914812,3.93E-08,-3.93E-08,0,1.84E-08,,,2.60116175
222,11:57:30,0.033786893,0.009863824,87.1126771,68.5050413,5.099887848,494.7734624,46.00191414,36.99763477,-0.04671067,-0.603801012,-0.115724802,30.40527284,0.348454148,0.177014828,0.217539966,45.62486264,36.62589742,42.27930254,33.972889,29.49324114,21.7803606,34.20891484,33.68308555,30.06321571,30.34953339,27.405878,39.13126912,37.0009621,36.48570492,39.34908143,32.62927516,37.41205581,39.56301414,35.99805698,46.87470967,-56867.41465,-56867.41465,-56867.41465,-56867.41465,-56867.41465,-56867.41465,-56867.41465,-56867.41465,-56867.41465,-56867.41465,-56867.41465,-56867.41465,69.99719245,49.99926181,99.99855973,59.9985253,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.357371479,314.4916892,4.29359436,30.34620523,5.196012855,469.4341868,46.06851518,36.81744218,4.685765505,325.7966861,42.57552087,30.00926614,-5.51E-08,-1.57E-08,-2.62E-09,-1.10E-07,,,2.594122
223,11:57:31,0.034967065,0.011502951,87.1293962,68.49192828,5.101658106,494.7579727,45.99874735,36.99521542,-0.047005713,-0.585311651,-0.114524961,30.40594161,0.3482804,0.177031875,0.214936048,45.67280913,36.64636705,42.3125612,33.96003214,29.52669534,21.77384828,34.03812379,33.70569904,30.08237892,30.35263306,27.4005799,39.11832389,37.01361022,36.51399437,39.34679718,32.6143575,37.41380849,39.56631245,35.98573472,46.97789552,-56867.16127,-56867.16127,-56867.16127,-56867.16127,-56867.16127,-56867.16127,-56867.16127,-56867.16127,-56867.16127,-56867.16127,-56867.16127,-56867.16127,69.99719245,49.99926181,99.99855973,59.9985253,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.357060045,314.4883454,4.295856357,30.34870327,5.196956992,469.4373831,46.0679841,36.81716681,4.686001539,325.7991448,42.5745374,30.00853837,6.82E-08,-4.20E-08,-2.62E-09,-2.88E-08,,,2.5994201
224,11:57:32,0.038802624,0.01244545,87.11916804,68.53189021,5.099474788,494.7446957,45.99866867,36.99692667,-0.046194345,-0.594753027,-0.115744472,30.40409267,0.348256469,0.177171528,0.214357764,45.83829121,36.65061021,42.21766537,33.9564439,29.56134776,21.77983594,34.12966612,33.75666854,30.10070468,30.38021785,27.42833455,39.14408757,37.00268412,36.53475915,39.34546773,32.61841067,37.41331927,39.56737854,35.98122116,47.03098316,-56867.74375,-56867.74375,-56867.74375,-56867.74375,-56867.74375,-56867.74375,-56867.74375,-56867.74375,-56867.74375,-56867.74375,-56867.74375,-56867.74375,69.99719245,49.99926181,99.99855973,59.9985253,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.357363284,314.4860834,4.296072721,30.34722805,5.196170211,469.4373831,46.06808245,36.81649804,4.686630964,325.7910311,42.5752455,30.00924647,-9.18E-08,-4.72E-08,-7.34E-08,-1.84E-08,,,2.57166545
225,11:57:33,0.043326616,0.012011081,86.6071701,68.62446815,5.10020256,494.7513342,45.99772453,36.99724138,-0.046161562,-0.587770343,-0.115036368,30.4038763,0.348047644,0.177073181,0.217195749,45.86550429,36.69595726,42.31988617,33.95715822,29.59105479,21.78425175,33.79599774,33.81305902,30.12359262,30.39879725,27.44088686,39.13213608,37.0051783,36.55957968,39.34595232,32.62002711,37.40082614,39.56536822,35.97830225,47.22726395,-56867.93816,-56867.93816,-56867.93816,-56867.93816,-56867.93816,-56867.93816,-56867.93816,-56867.93816,-56867.93816,-56867.93816,-56867.93816,-56867.93816,69.99719245,49.99926181,99.99855973,59.9985253,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.357420653,314.4865751,4.294302464,30.34419894,5.195816159,469.4314823,46.06833816,36.81704879,4.687260389,325.7942274,42.57497013,30.01042664,-4.20E-08,-4.46E-08,3.15E-08,-5.51E-08,,,2.55911314
226,11:57:34,0.034180284,0.012658536,86.6075635,68.63925308,4.999710917,494.7584644,46.01731539,37.20668256,-0.047153234,-0.594359636,-0.114623308,30.40867567,0.348193526,0.177059412,0.214806557,45.72854314,36.72230542,42.2753232,33.94707371,29.65899902,21.79186295,34.44033591,33.82452223,30.14826221,30.42661759,27.45796106,39.1421439,37.04176885,36.60111403,39.35173822,32.62454237,37.40499004,39.56130423,35.96996221,47.17933067,-56867.57718,-56867.57718,-56867.57718,-56867.57718,-56867.57718,-56867.57718,-56867.57718,-56867.57718,-56867.57718,-56867.57718,-56867.57718,-56867.57718,69.99719245,49.99926181,99.99855973,59.9985253,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35718298,314.4810677,4.295974374,30.34689367,5.195029378,469.4368914,46.0675317,36.81712747,4.686296582,325.7929981,42.57593393,30.00847936,-2.10E-08,-1.10E-07,-3.41E-08,-5.51E-08,,,2.54203894
227,11:57:35,0.023853779,0.012052059,86.60136759,68.54360998,4.999927282,494.7641194,46.01928234,37.20906258,-0.04652217,-0.594162941,-0.117514729,30.40767252,0.3481673,0.176819444,0.213953882,45.6390681,36.72405234,42.25277446,33.94052676,29.66077143,21.77064548,33.78519781,33.81123905,30.14686621,30.43516879,27.46724757,39.13166811,37.10930002,36.61022743,39.33815902,32.61010128,37.39702594,39.5624721,35.96420998,47.27096033,-56868.28098,-56868.28098,-56868.28098,-56868.28098,-56868.28098,-56868.28098,-56868.28098,-56868.28098,-56868.28098,-56868.28098,-56868.28098,-56868.28098,69.99719245,49.99926181,99.99855973,59.9985253,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.357682914,314.4835263,4.294794202,30.34478903,5.195934176,469.437629,46.06837749,36.81655705,4.686906338,325.7944733,42.57536352,30.00910878,-4.46E-08,-1.84E-08,-7.34E-08,-4.72E-08,,,2.53275243
228,11:57:36,0.013330579,0.011838973,86.62270904,68.5093686,4.996957183,494.7734624,46.01698101,37.20817745,-0.046382844,-0.594654679,-0.115941167,30.4049778,0.348195821,0.176866323,0.226924628,45.75201254,36.74776205,42.27820888,33.93115628,29.69365659,21.7720837,34.10573357,33.87212698,30.17496863,30.45895969,27.48004102,39.128614,37.18873203,36.63037138,39.34287572,32.60700644,37.39374176,39.56230864,35.96404533,47.30554439,-56868.34332,-56868.34332,-56868.34332,-56868.34332,-56868.34332,-56868.34332,-56868.34332,-56868.34332,-56868.34332,-56868.34332,-56868.34332,-56868.34332,69.99719245,49.99926181,99.99855973,59.9985253,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.357420653,314.4725114,4.295030236,30.34773946,5.196425915,469.431974,46.06784642,36.81698978,4.687162042,325.7885724,42.57548153,30.00824332,-6.82E-08,1.84E-08,0,-1.15E-07,,,2.51995898
229,11:57:37,0.017461181,0.012191385,86.64031327,68.61151904,4.99835372,494.7660863,46.0176301,37.20774472,-0.046948344,-0.608915091,-0.115783811,30.58757007,0.348358423,0.176918119,0.216866285,45.93695507,36.76470917,42.28768655,33.92104469,29.73009344,21.77483374,34.01260645,33.90959826,30.18694358,30.47657846,27.49231072,39.12882418,37.10689044,36.65044725,39.33687019,32.60136829,37.37547211,39.54345289,35.93633506,47.0959507,-56866.66678,-56866.66678,-56866.66678,-56866.66678,-56866.66678,-56866.66678,-56866.66678,-56866.66678,-56866.66678,-56866.66678,-56866.66678,-56866.66678,69.99719245,49.99926181,99.99855973,59.9985253,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.356011003,314.4776255,4.295580983,30.34805417,5.19618988,469.4312364,46.06820047,36.81661606,4.686178565,325.7885724,42.57534385,30.00855803,-1.31E-08,-5.25E-08,-6.82E-08,-8.92E-08,,,2.50768928
230,11:57:38,0.01116693,0.012093037,86.63716614,68.71388257,4.99709487,494.7545305,46.01650894,37.2089839,-0.046087801,-0.592491031,-0.115311742,30.58766842,0.348571837,0.177097112,0.21404174,45.90741576,36.7730062,42.27360298,33.91816808,29.76092192,21.7714229,34.31795393,33.92602336,30.19376998,30.49854452,27.50304189,39.11642816,36.91021715,36.66633459,39.32647728,32.6025347,37.37166668,39.55098067,35.94190621,46.90636933,-56867.20585,-56867.20585,-56867.20585,-56867.20585,-56867.20585,-56867.20585,-56867.20585,-56867.20585,-56867.20585,-56867.20585,-56867.20585,-56867.20585,69.99719245,49.99926181,99.99855973,59.9985253,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.357641935,314.4767404,4.494715333,30.56709409,5.195894837,469.4307446,46.06782675,36.81730449,4.486100078,318.7572062,42.65535951,30.33857346,-2.62E-08,-4.20E-08,-6.56E-08,-8.39E-08,,,2.49695811
231,11:57:39,0.02591908,0.011101365,86.63628101,68.59725863,4.999317527,494.7476462,46.01729572,37.20731199,-0.047079474,-0.597408414,-0.115980506,30.58635056,0.348442346,0.177113175,0.226568609,45.94290033,36.79865572,42.34597348,33.91075078,29.81863148,21.77049105,34.38790577,33.98256689,30.21660127,30.52158742,27.53145943,39.11730584,36.89436778,36.69265918,39.33312636,32.60274894,37.37511695,39.54687149,35.93262608,47.24095367,-56866.78551,-56866.78551,-56866.78551,-56866.78551,-56866.78551,-56866.78551,-56866.78551,-56866.78551,-56866.78551,-56866.78551,-56866.78551,-56866.78551,69.99719245,49.99926181,99.99855973,59.9985253,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.657126963,336.4838988,4.597173929,30.56693673,5.196406245,469.4368914,46.06857419,36.81661606,4.486080408,318.7690079,42.65506446,30.3388685,-7.08E-08,-1.05E-08,-3.67E-08,-1.05E-07,,,2.46854057
232,11:57:40,0.032016635,0.011134148,86.61474288,68.49589497,4.999002814,494.7496131,46.01774812,37.20678091,-0.046489388,-0.598785281,-0.115292072,30.58686197,0.348363996,0.177048594,0.216754496,45.94341751,36.81212357,42.27323056,33.90297616,29.82799297,21.78024233,34.02012262,33.98848238,30.23070417,30.55195353,27.53904625,39.11605339,37.03898509,36.7204125,39.32876657,32.58122534,37.36503094,39.54237692,35.92385169,47.50876096,-56866.82226,-56866.82226,-56866.82226,-56866.82226,-56866.82226,-56866.82226,-56866.82226,-56866.82226,-56866.82226,-56866.82226,-56866.82226,-56866.82226,69.99719245,49.99926181,99.99855973,59.9985253,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.656930268,336.4823252,4.598196745,30.5653435,4.798039198,466.4436802,46.47998214,37.03783929,4.487339258,318.7635988,42.65443504,30.33804238,-3.15E-08,-7.87E-08,-7.08E-08,-8.39E-08,,,2.46095375
233,11:57:41,0.040081143,0.012543797,86.63401902,68.64162982,4.997370243,494.7722331,46.01837754,37.20776439,-0.047120452,-0.592982769,-0.116452575,30.58623254,0.348533154,0.177069247,0.214555115,45.92889328,36.8162981,42.29964864,33.89438204,29.8421863,21.77257903,34.45563223,33.97944093,30.24058895,30.56612559,27.54034476,39.11376807,36.97691743,36.73150572,39.32603825,32.58070993,37.35951783,39.53866311,35.91698131,47.05800274,-56866.58854,-56866.58854,-56866.58854,-56866.58854,-56866.58854,-56866.58854,-56866.58854,-56866.58854,-56866.58854,-56866.58854,-56866.58854,-56866.58854,69.99719245,49.99926181,99.99855973,59.9985253,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.657553136,336.4855707,4.597744346,30.56675971,4.797291756,466.4449096,46.47986412,37.03715086,4.487122893,318.7692538,42.65583158,30.33959627,-1.57E-08,-1.15E-07,-3.93E-08,-3.15E-08,,,2.45965524
